student_id,age,study_hours_per_day,social_media_hours,netflix_hours,attendance_percentage,sleep_hours,exercise_frequency,mental_health_rating,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,parental_support_level,motivation_level,exam_anxiety_score,time_management_score,exam_score,study_to_social_ratio,work_life_balance,academic_engagement,stress_support_ratio,total_distractions,sleep_deficit,study_efficiency,habit_cluster,gender_Male,gender_Other,major_Biology,major_Business,major_Computer Science,major_Engineering,major_Psychology,part_time_job_Yes,diet_quality_Good,diet_quality_Poor,parental_education_level_High School,parental_education_level_Master,parental_education_level_PhD,parental_education_level_Some College,internet_quality_Low,internet_quality_Medium,extracurricular_participation_Yes,study_environment_Co-Learning Group,study_environment_Dorm,study_environment_Library,study_environment_Quiet Room,access_to_tutoring_Yes,family_income_range_Low,family_income_range_Medium,learning_style_Kinesthetic,learning_style_Reading,learning_style_Visual
126350,26,4.2,3.2,1.9,65.3,7.3,7,5.5,3.4,8,3.6,No,4,9.8,6,7,8,3.4,90,1.0,18.5,2.2201999999999997,0.5142857142857143,5.1,0.7000000000000002,14.28,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
126351,22,4.7,2.6,2.4,77.3,9.8,6,9.7,4.0,5,2.5,No,4,10.8,9,10,5,4.4,100,1.3055555555555556,20.5,3.4012000000000002,0.25,5.0,-1.8000000000000007,20.680000000000003,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0
126352,26,5.396765514069088,1.1,0.1,49.2,5.7,5,6.3,4.0,4,4.9,Yes,5,8.1,4,2,10,1.5,95,2.569888340032899,16.096765514069087,0.7380000000000001,0.9800000000000001,1.2000000000000002,2.3,8.095148271103632,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0
126353,26,3.2,1.4,0.8,88.7,6.4,4,5.9,3.65,2,5.0,No,3,6.3,8,10,5,1.8,86,1.3333333333333335,13.600000000000001,1.5966,0.5555555555555556,2.2,1.5999999999999996,5.760000000000001,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
126354,20,4.31455885435682,2.0,1.4,76.6,8.3,4,6.7,3.12,1,2.8,No,2,9.0,7,4,10,7.2,80,1.4381862847856066,16.614558854356822,5.5152,0.35,3.4,-0.3000000000000007,31.064823751369104,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
126355,16,3.6,3.8,0.7,60.0,7.9,2,7.3,4.0,8,4.2,Yes,2,9.6,3,2,10,1.4,98,0.75,13.5,0.84,1.05,4.5,0.09999999999999964,5.04,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
126356,23,5.422206757382492,1.5,2.0,57.1,5.2,0,10.0,3.0,5,6.1,No,4,9.5,3,7,8,3.0,74,2.1688827029529967,10.622206757382493,1.713,1.525,3.5,2.8,16.266620272147478,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
126357,24,3.702076623735816,0.3,2.6,65.4,6.1,3,7.9,2.42,5,7.9,Yes,2,8.6,5,4,10,7.1,62,2.8477512490275507,12.802076623735815,4.643400000000001,1.3166666666666667,2.9,1.9000000000000004,26.28474402852429,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
126358,20,7.069609210628651,0.7,2.1,78.9,5.5,6,5.9,4.0,3,6.2,No,5,11.7,8,3,10,6.3,100,4.158593653310971,18.569609210628652,4.970700000000001,0.6888888888888889,2.8,2.5,44.5385380269605,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
126359,19,3.7,4.6,0.2,55.4,6.7,7,7.1,3.48,8,5.0,No,5,9.0,7,6,9,3.3,80,0.6607142857142858,17.4,1.8281999999999998,0.625,4.8,1.2999999999999998,12.209999999999999,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
126360,22,5.0,4.7,2.4,67.4,7.6,5,4.7,4.0,5,3.2,Yes,4,13.4,1,4,10,3.1,100,0.8771929824561403,17.6,2.0894000000000004,1.6,7.1,0.40000000000000036,15.5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
126361,25,2.2,4.7,1.4,70.9,6.9,1,8.1,2.38,3,3.5,Yes,1,9.1,7,1,10,1.6,61,0.3859649122807018,10.100000000000001,1.1344,0.4375,6.1,1.0999999999999996,3.5200000000000005,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1
126362,23,2.4,4.1,3.0,61.5,5.5,0,3.7,4.0,2,2.2,Yes,2,11.3,6,7,8,4.6,100,0.47058823529411764,7.9,2.8289999999999997,0.31428571428571433,7.1,2.5,11.04,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
126363,27,5.7,1.7,1.6,41.6,8.4,3,7.5,3.66,1,2.5,No,2,10.9,9,5,10,7.0,91,2.111111111111111,17.1,2.912,0.25,3.3,-0.40000000000000036,39.9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0
126364,24,5.268650872097744,4.2,2.2,72.1,8.1,6,8.4,4.0,2,3.0,No,3,11.7,7,9,6,5.0,98,1.0132020907880277,19.368650872097746,3.605,0.375,6.4,-0.09999999999999964,26.34325436048872,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
126365,23,4.0,2.9,1.3,99.1,8.1,4,3.0,3.43,6,1.8,No,0,8.9,6,7,8,8.7,81,1.0256410256410258,16.1,8.621699999999999,0.2571428571428572,4.2,-0.09999999999999964,34.8,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
126366,27,4.5440998499717855,2.1,3.3,55.9,8.3,1,6.9,4.0,3,5.4,No,4,10.9,1,2,10,9.3,98,1.465838661281221,13.844099849971787,5.1987,2.7,5.4,-0.3000000000000007,42.26012860473761,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
126367,24,3.7,4.3,0.3,93.2,5.8,2,5.5,3.84,4,4.8,No,4,8.6,8,9,6,9.8,97,0.6981132075471699,11.5,9.133600000000001,0.5333333333333333,4.6,2.2,36.260000000000005,2,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
126368,28,3.1,1.1,3.7,99.8,9.3,1,9.2,3.07,2,3.3,No,3,9.6,2,3,10,4.3,78,1.4761904761904763,13.4,4.291399999999999,1.0999999999999999,4.800000000000001,-1.3000000000000007,13.33,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
126369,22,2.6,4.0,1.3,49.3,7.7,3,9.9,3.17,3,4.3,Yes,0,9.7,1,3,10,2.7,76,0.52,13.3,1.3311000000000002,2.15,5.3,0.2999999999999998,7.0200000000000005,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
126370,18,1.9,1.4,4.0,97.6,6.1,4,5.9,3.43,4,3.4,No,2,8.6,1,8,7,6.3,88,0.7916666666666666,12.0,6.1488,1.7,5.4,1.9000000000000004,11.969999999999999,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
126371,23,2.6,3.6,0.3,62.0,9.4,4,6.2,3.35,7,2.5,No,5,7.3,1,5,10,8.3,78,0.5652173913043479,16.0,5.146,1.25,3.9,-1.4000000000000004,21.580000000000002,2,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0
126372,21,4.8,3.4,2.4,45.7,8.6,5,6.8,4.0,2,4.3,No,0,12.4,6,9,6,5.5,100,1.0909090909090908,18.4,2.5135,0.6142857142857142,5.8,-0.5999999999999996,26.4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
126373,16,9.55,0.2,2.9,92.5,4.0,0,3.5,3.32,1,4.2,No,0,13.0,3,6,9,4.5,86,7.958333333333334,13.55,4.1625,1.05,3.1,4.0,42.975,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
126374,19,6.9,1.2,1.6,74.7,7.5,6,9.7,4.0,1,5.6,No,2,10.6,3,9,6,7.3,100,3.1363636363636362,20.4,5.453100000000001,1.4,2.8,0.5,50.370000000000005,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1
126375,25,7.2,0.5,3.5,53.3,8.1,0,5.9,3.33,3,5.6,No,0,13.2,9,5,10,3.6,84,4.8,15.3,1.9188,0.5599999999999999,4.0,-0.09999999999999964,25.92,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
126376,20,4.8,0.1,2.0,47.7,6.7,5,9.1,3.75,8,1.0,No,3,7.2,4,9,6,1.7,94,4.363636363636363,16.5,0.8109000000000001,0.2,2.1,1.2999999999999998,8.16,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
126377,25,2.2,1.3,2.4,98.6,9.0,3,7.300000000000001,3.22,8,8.0,No,3,6.8,10,5,10,3.5,86,0.9565217391304349,14.2,3.4509999999999996,0.7272727272727273,3.7,-1.0,7.700000000000001,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
126378,17,3.9,0.0,2.2,70.3,10.1,3,6.4,3.43,6,5.3,No,1,6.8,7,9,6,3.8,84,3.9,17.0,2.6713999999999998,0.6625,2.2,-2.0999999999999996,14.819999999999999,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
126379,21,6.607237418470261,4.8,1.4,74.0,6.0,3,9.5,2.97,7,6.6,No,5,13.4,7,4,10,8.9,73,1.1391788652534933,15.60723741847026,6.586,0.825,6.199999999999999,2.0,58.804413024385326,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1
126380,20,3.4,1.7,0.1,98.9,6.3,5,4.7,3.33,4,2.8,No,5,5.7,5,1,10,5.7,86,1.259259259259259,14.7,5.6373,0.4666666666666666,1.8,1.7000000000000002,19.38,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
126381,26,4.0,2.1,2.4,84.6,4.8,7,8.6,3.91,4,6.7,No,5,10.4,6,3,10,9.0,98,1.2903225806451613,15.8,7.614,0.9571428571428572,4.5,3.2,36.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
126382,17,3.713068103871788,3.2,1.6,64.1,7.1,7,6.0,4.0,7,1.2,No,2,8.8,1,7,8,1.9,99,0.8840638342551875,17.813068103871785,1.2178999999999998,0.6,4.800000000000001,0.9000000000000004,7.0548293973563965,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
126383,20,6.700788446248321,3.0,2.6,98.5,7.1,0,5.3,3.51,3,5.0,No,2,12.4,1,8,7,9.1,92,1.6751971115620803,13.80078844624832,8.9635,2.5,5.6,0.9000000000000004,60.97717486085972,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
126384,25,7.5,0.4,0.7,90.4,6.7,6,6.3,4.0,4,7.5,No,2,10.4,9,4,10,3.5,100,5.357142857142858,20.2,3.164,0.75,1.1,1.2999999999999998,26.25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
126385,27,3.4,0.5,0.7,71.5,6.5,5,6.9,3.51,5,7.2,No,3,4.8,6,8,7,5.2,88,2.2666666666666666,14.9,3.718,1.0285714285714287,1.2,1.5,17.68,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
126386,17,4.9,4.0,1.4,76.0,6.4,3,8.4,4.0,3,4.5,No,0,11.3,1,10,5,9.8,100,0.9800000000000001,14.3,7.448,2.25,5.4,1.5999999999999996,48.02000000000001,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0
126387,17,4.9,2.3,3.8,60.9,4.9,6,8.6,3.78,4,6.4,No,0,11.0,2,3,10,6.0,99,1.484848484848485,15.8,3.654,2.1333333333333333,6.1,3.0999999999999996,29.400000000000002,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
126388,26,1.3,0.3,1.7,54.1,8.2,2,7.5,3.44,5,4.1,No,3,4.1,7,4,10,5.0,81,1.0,11.5,2.705,0.5125,2.0,-0.1999999999999993,6.5,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
126389,27,5.2,4.4,3.9,96.8,6.2,7,6.9,4.0,6,3.4,No,2,15.5,1,7,8,3.5,97,0.9629629629629629,18.4,3.388,1.7,8.3,1.7999999999999998,18.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
126390,25,3.3,1.3,3.1,44.2,9.7,6,5.3,3.23,6,5.6,No,1,9.5,6,10,5,8.7,85,1.434782608695652,19.0,3.8454,0.7999999999999999,4.4,-1.6999999999999993,28.709999999999997,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
126391,17,7.5,1.6,4.0,63.6,8.6,5,5.6,4.0,3,7.1,Yes,3,14.5,2,3,10,9.6,100,2.8846153846153846,21.1,6.105599999999999,2.3666666666666667,5.6,-0.5999999999999996,72.0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0
126392,16,4.0,2.9,1.1,95.4,6.8,0,3.1,2.3,6,9.0,Yes,0,8.2,5,3,10,7.1,56,1.0256410256410258,10.8,6.7734000000000005,1.5,4.0,1.2000000000000002,28.4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1
126393,28,5.1,4.0,3.0,87.0,9.5,7,5.9,3.8,6,4.4,No,2,12.6,1,2,10,6.7,96,1.02,21.6,5.829,2.2,7.0,-1.5,34.17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
126394,23,2.1,1.5,1.4,61.3,4.0,6,4.8,3.27,1,8.0,Yes,3,5.6,5,5,10,2.9,76,0.8400000000000001,12.1,1.7776999999999998,1.3333333333333333,2.9,4.0,6.09,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
126395,19,2.4,0.3,4.0,49.0,6.9,4,3.2,3.24,7,4.5,Yes,0,8.5,3,2,10,9.9,80,1.846153846153846,13.3,4.851,1.125,4.3,1.0999999999999996,23.76,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0
126396,18,3.4,2.5,0.9,89.7,9.8,1,7.0,2.52,8,4.6,No,1,8.5,5,3,10,8.7,60,0.9714285714285714,14.200000000000001,7.8039,0.7666666666666666,3.4,-1.8000000000000007,29.58,2,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0
126397,21,4.1,2.3,1.7,77.8,7.3,1,4.0,3.45,8,4.6,No,1,9.3,6,6,9,9.9,85,1.2424242424242424,12.399999999999999,7.7022,0.6571428571428571,4.0,0.7000000000000002,40.589999999999996,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
126398,18,2.2787692646193918,1.1,3.8,91.4,6.8,4,6.0,4.0,4,8.2,No,3,8.3,9,6,9,3.5,100,1.0851282212473294,13.078769264619392,3.1990000000000003,0.82,4.9,1.2000000000000002,7.975692426167871,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1
126399,26,0.0,0.0,1.1,91.9,4.0,1,7.0,3.55,8,5.9,No,4,2.8,8,2,10,2.9,88,0.0,5.0,2.6651,0.6555555555555556,1.1,4.0,0.0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0
126400,20,4.0,0.4,2.8,95.7,4.0,6,6.4,3.4,4,7.5,No,3,7.5,7,7,8,3.9,88,2.857142857142857,14.0,3.7323000000000004,0.9375,3.1999999999999997,4.0,15.6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
126401,28,7.092098896282903,3.5,3.2,51.9,8.6,5,5.3,4.0,4,3.8,Yes,0,15.4,4,3,10,1.8,100,1.5760219769517563,20.692098896282904,0.9342,0.76,6.7,-0.5999999999999996,12.765778013309225,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
126402,18,2.7,3.7,2.9,43.5,7.9,4,7.199999999999999,2.22,3,7.9,Yes,4,9.6,2,2,10,4.1,56,0.574468085106383,14.600000000000001,1.7834999999999999,2.6333333333333333,6.6,0.09999999999999964,11.07,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
126403,20,5.2,1.5,0.2,66.0,6.8,3,5.2,4.0,3,6.1,No,1,7.8,1,6,9,2.1,93,2.08,15.0,1.386,3.05,1.7,1.2000000000000002,10.920000000000002,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1
126404,20,7.50917483006772,4.8,2.7,56.7,7.7,6,7.2,4.0,1,6.9,No,4,16.1,1,1,10,5.7,96,1.2946853155289173,21.20917483006772,3.2319000000000004,3.45,7.5,0.2999999999999998,42.802296531386006,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
126405,27,4.4,2.6,1.7,90.4,10.0,5,6.3,3.88,4,5.5,No,2,10.1,2,5,10,5.8,95,1.2222222222222223,19.4,5.243200000000001,1.8333333333333333,4.3,-2.0,25.52,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
126406,27,3.321474233197033,3.9,2.2,54.5,7.2,6,6.6,3.97,5,5.4,No,0,9.9,4,6,9,6.3,99,0.677851884325925,16.521474233197033,3.4334999999999996,1.08,6.1,0.7999999999999998,20.92528766914131,2,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1
126407,17,0.0,3.3,2.2,43.7,9.2,0,5.6,3.07,1,3.8,No,4,6.9,2,4,10,1.0,80,0.0,9.2,0.43700000000000006,1.2666666666666666,5.5,-1.1999999999999993,0.0,2,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
126408,26,1.3,1.4,2.7,60.6,9.3,5,3.3,3.94,8,1.0,Yes,4,6.7,1,1,10,3.4,99,0.5416666666666667,15.600000000000001,2.0604,0.5,4.1,-1.3000000000000007,4.42,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0
126409,22,2.9,3.9,0.3,48.7,7.6,6,8.6,4.0,3,7.0,No,4,7.2,1,8,7,2.3,100,0.5918367346938775,16.5,1.1200999999999999,3.5,4.2,0.40000000000000036,6.669999999999999,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
126410,19,5.2,0.3,2.4,82.6,7.5,5,2.8,3.78,1,7.2,No,3,9.8,1,3,10,9.3,97,4.0,17.7,7.681799999999999,3.6,2.6999999999999997,0.5,48.36000000000001,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
126411,27,6.7,2.2,0.6,60.2,7.5,4,8.5,4.0,3,3.3,No,0,11.2,3,6,9,8.3,100,2.09375,18.2,4.996600000000001,0.825,2.8000000000000003,0.5,55.61000000000001,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
126412,23,5.20998469647047,2.0,1.9,95.5,7.1,6,7.9,4.0,3,6.9,No,1,9.8,7,7,8,6.2,94,1.7366615654901567,18.30998469647047,5.921,0.8625,3.9,0.9000000000000004,32.30190511811691,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
126413,28,4.7,4.0,2.8,40.3,6.1,6,4.7,3.39,7,8.0,Yes,4,12.4,3,8,7,1.2,93,0.9400000000000001,16.8,0.4835999999999999,2.0,6.8,1.9000000000000004,5.64,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
126414,23,5.6,0.5,0.5,62.6,8.3,2,4.7,3.52,6,9.1,No,3,6.8,2,9,6,4.9,93,3.733333333333333,15.9,3.0674,3.033333333333333,1.0,-0.3000000000000007,27.44,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
126415,23,3.1,3.4,3.3,55.3,5.8,0,7.300000000000001,2.64,3,7.4,Yes,2,11.0,2,8,7,3.8,67,0.7045454545454545,8.9,2.1014,2.466666666666667,6.699999999999999,2.2,11.78,2,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
126416,28,1.8,2.6,3.3,93.4,7.0,3,5.6,3.7,7,6.1,No,0,9.1,1,1,10,6.9,88,0.5,11.8,6.4446,3.05,5.9,1.0,12.420000000000002,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0
126417,27,9.1,1.2,1.9,94.8,8.8,1,9.2,3.83,7,6.9,No,3,13.8,2,3,10,6.5,92,4.136363636363636,18.9,6.161999999999999,2.3000000000000003,3.0999999999999996,-0.8000000000000007,59.15,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
126418,19,4.3,0.2,1.1,98.8,7.1,1,6.2,3.47,7,6.1,No,1,6.7,1,7,8,6.4,93,3.5833333333333335,12.399999999999999,6.323200000000001,3.05,1.3,0.9000000000000004,27.52,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0
126419,26,4.2,2.2,0.9,65.8,9.0,3,8.0,3.61,1,2.4,No,4,8.1,8,2,10,4.3,95,1.3125,16.2,2.8294,0.26666666666666666,3.1,-1.0,18.06,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0
126420,21,3.7,3.6,3.6,99.0,5.8,2,5.4,4.0,4,3.3,No,0,11.9,5,10,5,8.7,100,0.8043478260869567,11.5,8.613,0.5499999999999999,7.2,2.2,32.19,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
126421,17,1.0,1.6,4.0,86.2,5.5,5,6.2,3.73,3,8.7,No,4,6.9,5,6,9,1.4,92,0.3846153846153846,11.5,1.2067999999999999,1.45,5.6,2.5,1.4,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
126422,18,2.5,4.7,0.7,76.8,5.8,4,5.1,3.52,2,1.4,No,2,9.3,10,8,7,1.3,92,0.43859649122807015,12.3,0.9984000000000001,0.12727272727272726,5.4,2.2,3.25,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
126423,20,6.6,4.0,1.3,42.2,11.0,3,6.7,4.0,1,4.2,No,2,13.0,2,1,10,7.7,93,1.3199999999999998,20.6,3.2494000000000005,1.4000000000000001,5.3,-3.0,50.82,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0
126424,20,2.3,0.1,0.1,50.7,8.6,7,7.3,3.62,5,5.9,No,2,4.2,3,7,8,1.9,91,2.0909090909090904,17.9,0.9632999999999999,1.475,0.2,-0.5999999999999996,4.369999999999999,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0
126425,19,3.4,2.2,0.1,48.8,4.1,3,9.1,2.82,5,5.4,No,4,7.6,6,6,9,1.6,71,1.0625,10.5,0.7807999999999999,0.7714285714285715,2.3000000000000003,3.9000000000000004,5.44,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
126426,21,4.448404149927775,5.0,0.8,88.5,6.4,2,6.3,3.08,4,5.1,No,4,11.4,8,1,10,3.6,69,0.7414006916546292,12.848404149927775,3.1860000000000004,0.5666666666666667,5.8,1.5999999999999996,16.014254939739992,2,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1
126427,26,5.5,2.2,0.3,75.7,4.6,7,3.1,4.0,6,6.8,No,0,8.5,7,4,10,5.6,97,1.71875,17.1,4.2392,0.85,2.5,3.4000000000000004,30.799999999999997,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
126428,19,4.6,1.3,3.1,82.1,7.5,1,3.7,4.0,4,1.0,No,1,10.7,4,6,9,5.5,88,2.0,13.1,4.515499999999999,0.2,4.4,0.5,25.299999999999997,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0
126429,25,5.4,2.4,1.1,43.8,9.9,5,5.4,3.19,4,7.3,Yes,0,8.9,3,2,10,1.5,74,1.5882352941176472,20.3,0.6569999999999999,1.825,3.5,-1.9000000000000004,8.100000000000001,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0
126430,17,6.62836518755231,2.5,3.6,92.7,5.5,4,9.0,4.0,6,6.4,No,2,13.7,1,4,10,4.8,98,1.8938186250149458,16.128365187552312,4.4496,3.2,6.1,2.5,31.816152900251087,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
126431,18,5.53992709437277,1.6,3.5,82.7,9.3,7,7.0,4.0,3,3.2,No,2,10.7,10,5,10,7.0,97,2.130741190143373,21.83992709437277,5.789,0.29090909090909095,5.1,-1.3000000000000007,38.779489660609386,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1
126432,22,3.1,3.5,3.7,92.6,6.2,2,6.1,4.0,5,3.7,No,3,11.6,6,10,5,4.8,100,0.6888888888888889,11.3,4.4448,0.5285714285714286,7.2,1.7999999999999998,14.879999999999999,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
